               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.035272,            0.014901,                   0,              0.5612,             0.53333,             0.54719,             0.28691,            0.044494,           0.0090064,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.035096,            0.013808,                   0,             0.55745,             0.42963,             0.47413,             0.25613,            0.046453,            0.009326,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.034739,            0.014385,                   0,              0.6666,             0.47393,             0.54224,             0.29721,              0.0453,           0.0091621,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.035233,             0.01443,                   0,             0.60894,              0.4963,             0.53406,             0.28429,            0.044604,             0.00936,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.034259,            0.014207,                   0,             0.71226,             0.45926,             0.54655,             0.28114,             0.04572,           0.0092631,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.034749,            0.013927,                   0,             0.57597,             0.50309,              0.5193,             0.27882,             0.04393,           0.0093865,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.034587,             0.01393,                   0,             0.54074,             0.54074,             0.53731,             0.29262,            0.044607,           0.0089618,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.033943,            0.014091,                   0,             0.61553,             0.45185,             0.49401,             0.25016,            0.046377,           0.0094539,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.033703,            0.013864,                   0,             0.60163,             0.52593,             0.53311,             0.29546,            0.045475,            0.009209,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.033967,            0.013332,                   0,             0.63206,             0.49626,             0.54491,             0.26626,            0.047065,           0.0092701,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.033696,            0.014178,                   0,              0.6018,             0.45926,              0.5127,             0.24798,            0.049667,           0.0092881,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.032688,            0.013419,                   0,             0.61029,             0.48722,             0.51684,             0.23858,            0.045925,           0.0096203,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.033544,            0.014106,                   0,             0.61005,             0.53333,                0.54,             0.27603,            0.047641,           0.0094787,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.032704,             0.01386,                   0,             0.65158,             0.54074,             0.55708,             0.27696,            0.046569,           0.0091449,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.031455,             0.01364,                   0,             0.63055,             0.51833,             0.54995,             0.27314,            0.045732,           0.0092366,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.032077,            0.012949,                   0,             0.64138,             0.50342,             0.54054,             0.27824,            0.046785,           0.0092257,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.031789,            0.013355,                   0,             0.62275,             0.56296,             0.56733,             0.28667,            0.048126,           0.0088717,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.031402,            0.013572,                   0,             0.53273,             0.48138,              0.4684,             0.22917,            0.047971,           0.0096241,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.031976,            0.013443,                   0,             0.58721,             0.54815,             0.56563,             0.29222,            0.045665,            0.009126,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.032578,            0.012991,                   0,             0.68043,             0.47407,             0.57443,             0.31315,            0.046171,           0.0092797,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.031833,             0.01335,                   0,             0.57016,             0.48145,               0.502,             0.27205,            0.047102,           0.0095199,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.031549,            0.012894,                   0,             0.57552,             0.56242,             0.55178,             0.30357,            0.043785,            0.009209,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.030987,            0.012919,                   0,             0.63455,             0.48876,             0.51867,             0.26758,            0.046315,           0.0096095,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.030912,             0.01309,                   0,             0.56676,             0.46667,             0.44966,             0.22957,            0.046442,           0.0093749,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.030165,            0.012913,                   0,             0.53608,             0.48889,             0.44126,             0.24486,            0.046146,            0.009548,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.030764,            0.012506,                   0,             0.73369,             0.51111,             0.56554,             0.29594,            0.045496,           0.0091943,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.030987,            0.012838,                   0,             0.58865,             0.46667,             0.47214,             0.23563,            0.046419,           0.0091153,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.029971,            0.012591,                   0,             0.53899,             0.51111,             0.50834,             0.26562,            0.046373,            0.009767,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.030638,            0.012599,                   0,             0.63404,             0.57778,             0.55253,             0.29204,            0.042809,           0.0095155,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.029854,            0.012717,                   0,             0.61659,             0.48889,             0.53291,               0.281,            0.043239,           0.0098031,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.029206,            0.012433,                   0,             0.68085,             0.44444,             0.51396,             0.26561,            0.044224,           0.0098071,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.029874,            0.012616,                   0,             0.56779,             0.49628,             0.47882,             0.25896,            0.044737,           0.0097479,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.029768,            0.011929,                   0,             0.56112,             0.47407,             0.48395,             0.26134,            0.046445,           0.0096781,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.030633,            0.012072,                   0,             0.62786,             0.48889,             0.54173,             0.27744,            0.045397,            0.010014,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.029698,            0.012447,                   0,             0.63095,             0.48148,             0.52151,             0.28337,            0.046561,           0.0097895,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.029488,            0.011853,                   0,             0.58079,             0.45185,             0.47624,             0.24656,             0.04567,            0.009884,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.028529,            0.012177,                   0,             0.63518,             0.45185,             0.49622,              0.2661,            0.046917,            0.010052,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.029492,            0.012279,                   0,             0.60478,             0.55556,             0.55119,             0.28618,            0.045145,            0.009428,                   0,            0.008183,            0.008183,            0.008183
                  91,             0.02844,            0.011968,                   0,             0.63437,             0.48889,             0.51319,             0.27181,            0.044347,           0.0099102,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.028108,            0.012022,                   0,             0.54961,             0.53332,             0.51294,             0.29202,            0.043468,           0.0099558,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.028578,            0.012063,                   0,              0.6325,             0.51111,             0.55639,             0.30986,            0.044618,           0.0093652,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.028956,            0.012196,                   0,              0.6017,              0.5037,             0.52496,             0.27401,            0.046264,           0.0095687,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.028734,            0.012129,                   0,             0.69508,             0.42214,             0.50534,             0.26821,            0.046424,            0.009782,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.028217,            0.011861,                   0,             0.51852,             0.51852,              0.4824,             0.25826,            0.044125,            0.010868,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.028725,            0.011492,                   0,             0.54336,             0.45835,              0.4802,             0.25073,            0.045699,            0.010183,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,             0.02927,            0.012004,                   0,             0.58227,             0.49561,             0.50901,             0.24357,            0.045345,            0.010022,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.027903,            0.011689,                   0,             0.54258,             0.51111,             0.50589,             0.27061,            0.045321,           0.0098412,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.027842,            0.011834,                   0,             0.55121,             0.45926,             0.49604,               0.267,            0.046305,            0.010722,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.026811,            0.011238,                   0,             0.58701,             0.47407,             0.51215,             0.27067,            0.046026,            0.010291,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.027628,            0.011313,                   0,             0.56626,              0.5037,             0.52212,             0.29695,            0.044196,            0.010073,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.027798,            0.011471,                   0,             0.51862,             0.51111,             0.51131,             0.26703,            0.044635,            0.010379,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.027833,            0.011459,                   0,             0.52931,             0.46667,             0.47298,             0.26079,            0.045193,            0.010725,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.027246,            0.011387,                   0,             0.55964,             0.51852,             0.53073,             0.28406,             0.04476,             0.01002,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.026119,            0.011004,                   0,             0.63199,              0.4963,             0.57676,             0.32373,            0.044904,            0.010082,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.026976,            0.011369,                   0,             0.58466,             0.51093,              0.5397,             0.29102,            0.044708,            0.010488,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.026454,            0.011374,                   0,             0.56302,             0.49628,             0.52855,              0.2963,            0.044042,            0.010262,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,             0.02608,             0.01089,                   0,             0.70103,              0.5037,             0.58994,             0.32152,            0.044138,            0.010224,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.026614,            0.011005,                   0,             0.54194,             0.52583,             0.52516,             0.28062,            0.045153,            0.010282,                   0,           0.0073733,           0.0073733,           0.0073733
