               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.026919,            0.006548,                   0,             0.15698,             0.22898,            0.088307,            0.024019,            0.061756,            0.013379,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,            0.025779,           0.0060883,                   0,             0.30298,                 0.2,             0.14475,            0.039232,            0.060172,            0.013788,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.026821,            0.006299,                   0,             0.24591,             0.16296,             0.10871,            0.026351,            0.064313,            0.013795,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.026266,           0.0062301,                   0,             0.26271,             0.22222,             0.12327,            0.032338,            0.061442,            0.014327,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.026826,           0.0061764,                   0,             0.26054,             0.17037,             0.12176,            0.029419,            0.063798,            0.013807,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.026256,           0.0062353,                   0,             0.23548,             0.25185,             0.15562,            0.040947,            0.061528,            0.014477,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.025947,           0.0061812,                   0,             0.29968,             0.13333,             0.11651,            0.026614,            0.063223,            0.014328,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.024895,           0.0061451,                   0,             0.21361,             0.25185,             0.13286,            0.036527,            0.061612,            0.014311,                   0,            0.009274,            0.009274,            0.009274
                  57,             0.02582,           0.0060369,                   0,             0.20757,             0.18519,              0.1066,            0.032307,            0.061757,            0.013854,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.025207,            0.005963,                   0,             0.14769,             0.28148,             0.11866,            0.039981,            0.060444,            0.014488,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.026379,           0.0060248,                   0,             0.13987,             0.19259,             0.08636,            0.024324,            0.062461,            0.014219,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.024925,           0.0060271,                   0,             0.30634,             0.14074,             0.13457,            0.032615,            0.063212,            0.013993,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.025514,           0.0059567,                   0,             0.24618,             0.19259,              0.1185,            0.033754,            0.062417,            0.013653,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.025857,           0.0060145,                   0,             0.17039,             0.28148,             0.13085,             0.03563,             0.06165,            0.014123,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.025262,           0.0057342,                   0,             0.11037,             0.26667,            0.079536,            0.024272,            0.062381,             0.01465,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.024767,            0.005833,                   0,             0.31805,             0.15547,             0.11246,            0.039974,            0.060787,            0.014998,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.025324,            0.005909,                   0,             0.28038,             0.18519,             0.14239,            0.041155,            0.060586,            0.014103,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.024667,           0.0058525,                   0,             0.10523,             0.17778,            0.072882,             0.02571,            0.062739,            0.014886,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.024972,           0.0060079,                   0,             0.18254,             0.15549,            0.083326,            0.020913,            0.063334,            0.014879,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.023794,           0.0056024,                   0,              0.2401,             0.14074,            0.098593,            0.029088,            0.062995,            0.014817,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.024185,           0.0055939,                   0,             0.20952,             0.22222,             0.12828,            0.040815,            0.061602,            0.014008,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.024374,           0.0056012,                   0,             0.30361,             0.13333,            0.097095,            0.032321,            0.061889,            0.014336,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.024199,            0.005605,                   0,             0.23583,             0.19259,             0.12118,            0.040128,            0.060708,            0.014775,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.024615,           0.0056756,                   0,             0.14832,             0.21481,             0.09898,            0.025793,            0.063539,            0.013949,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,             0.02357,           0.0055281,                   0,             0.18075,              0.2141,             0.11663,            0.029993,            0.060092,            0.014037,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.023527,           0.0054358,                   0,             0.21389,            0.088889,             0.05707,            0.018351,            0.061628,            0.015891,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.023674,           0.0054844,                   0,             0.20857,             0.20693,            0.092079,            0.022846,            0.062555,             0.01481,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.023489,           0.0052559,                   0,              0.3283,             0.18465,             0.12739,            0.034417,            0.064012,            0.014588,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.024286,           0.0054336,                   0,               0.137,             0.28148,             0.10433,            0.029594,            0.064642,            0.014116,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.023324,           0.0052747,                   0,             0.24449,             0.13333,            0.078453,            0.019109,            0.062274,            0.015893,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,             0.02299,           0.0052885,                   0,             0.25759,             0.17037,             0.10219,            0.022153,            0.059652,             0.01612,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.023361,           0.0051439,                   0,             0.20002,             0.17037,            0.083196,            0.021204,            0.063223,            0.014475,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.023921,           0.0052611,                   0,             0.29819,             0.12593,            0.098568,            0.020486,            0.062925,             0.01481,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.023579,           0.0053934,                   0,             0.23127,             0.22954,             0.13111,            0.030771,            0.059461,             0.01538,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.022887,           0.0053533,                   0,             0.14379,             0.15556,            0.075882,            0.023402,            0.061257,            0.014883,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,             0.02266,           0.0051485,                   0,             0.19566,             0.20722,             0.11167,            0.030827,            0.059769,            0.015921,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.022116,            0.005177,                   0,             0.21922,             0.18519,            0.091835,              0.0248,            0.061222,            0.014896,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.023001,           0.0052766,                   0,             0.13954,             0.19259,            0.086095,            0.023855,            0.062205,            0.014452,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.021904,           0.0050882,                   0,             0.16727,             0.23704,            0.094683,            0.025216,            0.060221,            0.015828,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.022788,           0.0051991,                   0,             0.19388,             0.15556,            0.084498,            0.023709,             0.06208,            0.014831,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.023025,            0.005212,                   0,              0.1945,             0.21481,            0.090265,            0.022315,            0.064869,            0.014503,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.022477,            0.005206,                   0,             0.19379,             0.19259,             0.08804,            0.021637,            0.065712,            0.014691,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.022495,           0.0051673,                   0,             0.23075,             0.17776,             0.09117,            0.028227,            0.063758,            0.015432,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.021827,           0.0051617,                   0,             0.11555,             0.22963,            0.066748,            0.016549,             0.06098,            0.015622,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.022015,           0.0048682,                   0,             0.24678,             0.15556,             0.11394,             0.02806,            0.062417,            0.015399,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.021809,           0.0049556,                   0,             0.24162,             0.22892,             0.12405,            0.024097,             0.06222,            0.014353,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.022045,           0.0049059,                   0,             0.19206,             0.24444,             0.11303,             0.02652,             0.06322,            0.015093,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.022246,           0.0050463,                   0,               0.197,              0.1999,            0.082187,            0.018875,            0.063568,            0.015532,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.021856,           0.0050258,                   0,             0.24019,             0.18519,             0.11615,             0.02646,            0.062763,            0.015206,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.021487,           0.0049276,                   0,             0.19864,             0.24444,            0.090632,            0.023237,            0.064692,            0.015563,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.021881,           0.0048004,                   0,             0.18532,             0.25926,             0.11455,            0.025865,            0.063437,            0.015435,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.020979,           0.0047737,                   0,             0.10912,             0.19259,            0.081777,            0.020358,            0.062657,            0.015259,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.020979,           0.0046273,                   0,             0.14332,             0.20741,             0.10327,            0.029047,            0.061107,            0.015723,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.020896,           0.0047298,                   0,             0.20607,             0.19259,              0.1116,            0.035173,            0.061885,            0.015374,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.021722,           0.0049834,                   0,             0.12403,             0.17778,            0.075976,            0.022771,            0.063544,            0.016248,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.021649,           0.0048872,                   0,             0.21426,             0.17778,            0.092933,            0.030529,            0.063337,             0.01594,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.020854,           0.0048637,                   0,             0.14151,              0.1624,            0.064554,            0.019415,            0.064575,            0.015886,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.020421,            0.004674,                   0,             0.18573,             0.18519,            0.099811,            0.027817,            0.064318,            0.016644,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.020524,           0.0045599,                   0,              0.2196,             0.21481,            0.089582,            0.020083,             0.06352,            0.015989,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.021431,           0.0047453,                   0,             0.26897,              0.1037,            0.080689,            0.018819,            0.063737,            0.015677,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.021342,           0.0046239,                   0,              0.1762,             0.21481,             0.10465,            0.025987,            0.061773,            0.016028,                   0,            0.007416,            0.007416,            0.007416
